datetime,symbol,open,high,low,close,volume
2025-02-16 03:00:00,Bitstamp:ETHUSD,2692.1,2705.1,2679.4,2693.8,499.40467126
2025-02-16 07:00:00,Bitstamp:ETHUSD,2693.7,2706.0,2687.9,2698.9,275.84361564
2025-02-16 11:00:00,Bitstamp:ETHUSD,2698.9,2725.7,2691.2,2695.5,413.04695092
2025-02-16 15:00:00,Bitstamp:ETHUSD,2695.8,2713.4,2689.8,2711.4,262.26784578
2025-02-16 19:00:00,Bitstamp:ETHUSD,2711.4,2712.5,2677.9,2694.5,490.06561249
2025-02-16 23:00:00,Bitstamp:ETHUSD,2694.3,2703.6,2660.1,2684.1,439.96246648
2025-02-17 03:00:00,Bitstamp:ETHUSD,2683.0,2689.0,2653.4,2661.6,704.72389487
2025-02-17 07:00:00,Bitstamp:ETHUSD,2660.8,2683.6,2658.3,2672.0,400.81442453
2025-02-17 11:00:00,Bitstamp:ETHUSD,2672.0,2695.1,2638.5,2682.1,798.73585276
2025-02-17 15:00:00,Bitstamp:ETHUSD,2681.7,2774.3,2676.6,2755.2,1615.18171889
2025-02-17 19:00:00,Bitstamp:ETHUSD,2755.2,2849.5,2746.6,2755.8,2879.75013141
2025-02-17 23:00:00,Bitstamp:ETHUSD,2755.3,2764.7,2687.3,2718.0,2257.89776499
2025-02-18 03:00:00,Bitstamp:ETHUSD,2717.8,2778.5,2716.2,2743.6,1550.98688231
2025-02-18 07:00:00,Bitstamp:ETHUSD,2743.6,2756.1,2708.0,2711.7,1891.81825905
2025-02-18 11:00:00,Bitstamp:ETHUSD,2711.7,2717.3,2652.6,2671.8,3070.39497194
2025-02-18 15:00:00,Bitstamp:ETHUSD,2672.0,2704.7,2653.8,2679.4,1536.76984576
2025-02-18 19:00:00,Bitstamp:ETHUSD,2678.8,2730.8,2659.8,2673.1,2111.95312433
2025-02-18 23:00:00,Bitstamp:ETHUSD,2672.9,2683.0,2605.0,2628.3,3548.89524309
2025-02-19 03:00:00,Bitstamp:ETHUSD,2628.7,2670.9,2617.2,2670.1,1725.77298157
2025-02-19 07:00:00,Bitstamp:ETHUSD,2670.1,2698.2,2655.5,2692.8,811.44587077
2025-02-19 11:00:00,Bitstamp:ETHUSD,2692.8,2715.3,2663.7,2707.9,706.1941798
2025-02-19 15:00:00,Bitstamp:ETHUSD,2707.5,2735.9,2704.2,2726.6,2084.52898639
2025-02-19 19:00:00,Bitstamp:ETHUSD,2726.7,2730.7,2678.9,2696.2,1357.76471319
2025-02-19 23:00:00,Bitstamp:ETHUSD,2696.2,2722.9,2694.2,2711.4,2098.54622435
2025-02-20 03:00:00,Bitstamp:ETHUSD,2711.5,2733.6,2706.1,2715.4,1228.64942967
2025-02-20 07:00:00,Bitstamp:ETHUSD,2715.4,2750.3,2710.0,2741.7,451.78394649
2025-02-20 11:00:00,Bitstamp:ETHUSD,2741.5,2757.1,2722.6,2730.3,527.81046143
2025-02-20 15:00:00,Bitstamp:ETHUSD,2730.3,2746.3,2725.2,2741.0,546.94248803
2025-02-20 19:00:00,Bitstamp:ETHUSD,2740.9,2770.2,2709.1,2712.3,1178.84226116
2025-02-20 23:00:00,Bitstamp:ETHUSD,2712.5,2768.5,2707.9,2748.3,2141.47665927
2025-02-21 03:00:00,Bitstamp:ETHUSD,2748.6,2762.0,2722.7,2738.5,759.14243286
2025-02-21 07:00:00,Bitstamp:ETHUSD,2738.6,2748.6,2726.6,2744.0,148.00610391
2025-02-21 11:00:00,Bitstamp:ETHUSD,2745.7,2770.7,2745.3,2756.3,510.10463185
2025-02-21 15:00:00,Bitstamp:ETHUSD,2756.4,2830.6,2748.5,2789.6,2152.24280789
2025-02-21 19:00:00,Bitstamp:ETHUSD,2789.3,2844.6,2678.4,2723.3,4010.17125754
2025-02-21 23:00:00,Bitstamp:ETHUSD,2724.1,2769.7,2624.6,2639.4,6918.47250101
2025-02-22 03:00:00,Bitstamp:ETHUSD,2638.0,2662.1,2614.9,2660.5,12573.5405406
2025-02-22 07:00:00,Bitstamp:ETHUSD,2661.1,2688.5,2652.4,2675.7,4555.6147378
2025-02-22 11:00:00,Bitstamp:ETHUSD,2673.3,2696.1,2672.6,2683.9,622.17145451
2025-02-22 15:00:00,Bitstamp:ETHUSD,2684.1,2751.5,2676.7,2732.4,2016.34014511
2025-02-22 19:00:00,Bitstamp:ETHUSD,2732.5,2785.3,2721.9,2775.4,1917.72116144
2025-02-22 23:00:00,Bitstamp:ETHUSD,2775.1,2797.7,2756.9,2769.9,2390.38661084
2025-02-23 03:00:00,Bitstamp:ETHUSD,2769.9,2777.7,2759.6,2763.4,963.82630945
2025-02-23 07:00:00,Bitstamp:ETHUSD,2763.4,2775.7,2746.0,2753.2,817.09960426
2025-02-23 11:00:00,Bitstamp:ETHUSD,2753.1,2829.9,2746.7,2825.5,1186.79844138
2025-02-23 15:00:00,Bitstamp:ETHUSD,2825.7,2831.7,2784.7,2796.7,995.15371426
2025-02-23 19:00:00,Bitstamp:ETHUSD,2796.7,2827.1,2774.7,2783.3,2024.39440882
2025-02-23 23:00:00,Bitstamp:ETHUSD,2783.1,2823.9,2782.2,2807.9,1593.24436128
2025-02-24 03:00:00,Bitstamp:ETHUSD,2807.9,2865.0,2785.5,2819.1,2340.4385972
