datetime,symbol,open,high,low,close,volume
2025-02-16 03:00:00,Bitstamp:BTCUSD,97558.0,97739.0,97434.0,97591.0,63.61639128
2025-02-16 07:00:00,Bitstamp:BTCUSD,97591.0,97727.0,97447.0,97553.0,29.01840405
2025-02-16 11:00:00,Bitstamp:BTCUSD,97552.0,97668.0,97225.0,97240.0,41.16272951
2025-02-16 15:00:00,Bitstamp:BTCUSD,97262.0,97388.0,97077.0,97347.0,46.80456064
2025-02-16 19:00:00,Bitstamp:BTCUSD,97347.0,97347.0,96689.0,96921.0,96.0080146
2025-02-16 23:00:00,Bitstamp:BTCUSD,96920.0,97166.0,96686.0,97074.0,74.0571783
2025-02-17 03:00:00,Bitstamp:BTCUSD,97073.0,97271.0,96066.0,96132.0,158.52292436
2025-02-17 07:00:00,Bitstamp:BTCUSD,96066.0,96631.0,96054.0,96234.0,39.90522672
2025-02-17 11:00:00,Bitstamp:BTCUSD,96234.0,96457.0,95836.0,96078.0,137.99071833
2025-02-17 15:00:00,Bitstamp:BTCUSD,96077.0,96388.0,95962.0,96066.0,91.09589221
2025-02-17 19:00:00,Bitstamp:BTCUSD,96066.0,97014.0,95583.0,95670.0,157.96254781
2025-02-17 23:00:00,Bitstamp:BTCUSD,95668.0,95938.0,95227.0,95555.0,242.8069086
2025-02-18 03:00:00,Bitstamp:BTCUSD,95540.0,96411.0,95493.0,95772.0,130.87677767
2025-02-18 07:00:00,Bitstamp:BTCUSD,95779.0,96313.0,95571.0,96202.0,59.39116246
2025-02-18 11:00:00,Bitstamp:BTCUSD,96197.0,96284.0,95261.0,95458.0,74.49829608
2025-02-18 15:00:00,Bitstamp:BTCUSD,95439.0,95845.0,95101.0,95604.0,148.51893032
2025-02-18 19:00:00,Bitstamp:BTCUSD,95606.0,96714.0,95178.0,95513.0,338.30813625
2025-02-18 23:00:00,Bitstamp:BTCUSD,95472.0,95592.0,93340.0,94025.0,558.98330254
2025-02-19 03:00:00,Bitstamp:BTCUSD,94046.0,95616.0,93696.0,95612.0,235.82919632
2025-02-19 07:00:00,Bitstamp:BTCUSD,95612.0,95880.0,95011.0,95666.0,168.38797538
2025-02-19 11:00:00,Bitstamp:BTCUSD,95664.0,95798.0,95033.0,95665.0,97.57185411
2025-02-19 15:00:00,Bitstamp:BTCUSD,95665.0,96430.0,95599.0,96406.0,104.52369185
2025-02-19 19:00:00,Bitstamp:BTCUSD,96423.0,96677.0,95539.0,95915.0,388.57355614
2025-02-19 23:00:00,Bitstamp:BTCUSD,95916.0,96471.0,95410.0,96203.0,355.2703419
2025-02-20 03:00:00,Bitstamp:BTCUSD,96178.0,96866.0,96047.0,96642.0,305.77730823
2025-02-20 07:00:00,Bitstamp:BTCUSD,96639.0,97353.0,96439.0,97084.0,122.59925861
2025-02-20 11:00:00,Bitstamp:BTCUSD,97080.0,97333.0,96806.0,96889.0,151.81717502
2025-02-20 15:00:00,Bitstamp:BTCUSD,96887.0,97376.0,96818.0,97211.0,92.9192778
2025-02-20 19:00:00,Bitstamp:BTCUSD,97211.0,98058.0,96840.0,96871.0,570.3770352
2025-02-20 23:00:00,Bitstamp:BTCUSD,96939.0,98561.0,96919.0,98459.0,513.72596867
2025-02-21 03:00:00,Bitstamp:BTCUSD,98456.0,98758.0,98056.0,98337.0,230.13778605
2025-02-21 07:00:00,Bitstamp:BTCUSD,98335.0,98536.0,98127.0,98145.0,83.61854697
2025-02-21 11:00:00,Bitstamp:BTCUSD,98203.0,98622.0,98156.0,98211.0,146.27369122
2025-02-21 15:00:00,Bitstamp:BTCUSD,98211.0,98952.0,98139.0,98656.0,196.21747006
2025-02-21 19:00:00,Bitstamp:BTCUSD,98656.0,99508.0,97172.0,98128.0,1017.54249102
2025-02-21 23:00:00,Bitstamp:BTCUSD,98133.0,98760.0,95178.0,95222.0,699.99300945
2025-02-22 03:00:00,Bitstamp:BTCUSD,95236.0,96145.0,94805.0,96131.0,645.09025433
2025-02-22 07:00:00,Bitstamp:BTCUSD,96137.0,96469.0,95750.0,96284.0,233.6106521
2025-02-22 11:00:00,Bitstamp:BTCUSD,96284.0,96563.0,96280.0,96296.0,101.00372617
2025-02-22 15:00:00,Bitstamp:BTCUSD,96297.0,96580.0,96137.0,96572.0,100.40549368
2025-02-22 19:00:00,Bitstamp:BTCUSD,96571.0,96967.0,96506.0,96598.0,147.76966175
2025-02-22 23:00:00,Bitstamp:BTCUSD,96597.0,96805.0,96379.0,96630.0,152.31845402
2025-02-23 03:00:00,Bitstamp:BTCUSD,96629.0,96712.0,96521.0,96572.0,60.61463852
2025-02-23 07:00:00,Bitstamp:BTCUSD,96571.0,96666.0,96403.0,96448.0,76.63418535
2025-02-23 11:00:00,Bitstamp:BTCUSD,96447.0,96572.0,96170.0,96529.0,94.0154583
2025-02-23 15:00:00,Bitstamp:BTCUSD,96527.0,96527.0,96111.0,96124.0,43.83046961
2025-02-23 19:00:00,Bitstamp:BTCUSD,96127.0,96163.0,95448.0,95457.0,121.95508392
2025-02-23 23:00:00,Bitstamp:BTCUSD,95446.0,95879.0,95260.0,95768.0,77.6710766
2025-02-24 03:00:00,Bitstamp:BTCUSD,95767.0,96319.0,95559.0,96262.0,125.80820152
2025-02-24 07:00:00,Bitstamp:BTCUSD,96264.0,96492.0,95342.0,95476.0,122.07661257
2025-02-24 11:00:00,Bitstamp:BTCUSD,95425.0,95949.0,95091.0,95896.0,121.96894331
2025-02-24 15:00:00,Bitstamp:BTCUSD,95895.0,96158.0,95395.0,95846.0,207.3846725
2025-02-24 19:00:00,Bitstamp:BTCUSD,95845.0,96076.0,93833.0,94304.0,441.25917397
2025-02-24 23:00:00,Bitstamp:BTCUSD,94316.0,95175.0,93685.0,93942.0,175.24856059
2025-02-25 03:00:00,Bitstamp:BTCUSD,93938.0,94540.0,91330.0,91554.0,624.20945091
2025-02-25 07:00:00,Bitstamp:BTCUSD,91516.0,92512.0,90928.0,92137.0,540.52120759
2025-02-25 11:00:00,Bitstamp:BTCUSD,92137.0,92310.0,87629.0,89342.0,824.07260542
2025-02-25 15:00:00,Bitstamp:BTCUSD,89197.0,89973.0,86314.0,89211.0,985.65193524
2025-02-25 19:00:00,Bitstamp:BTCUSD,89211.0,89507.0,85953.0,87070.0,465.13702669
2025-02-25 23:00:00,Bitstamp:BTCUSD,87123.0,87964.0,86055.0,87824.0,845.42281413
2025-02-26 03:00:00,Bitstamp:BTCUSD,87827.0,89386.0,87510.0,88576.0,623.81987372
2025-02-26 07:00:00,Bitstamp:BTCUSD,88573.0,89279.0,88046.0,88804.0,158.51713431
2025-02-26 11:00:00,Bitstamp:BTCUSD,88803.0,89128.0,88313.0,88636.0,169.58402688
2025-02-26 15:00:00,Bitstamp:BTCUSD,88632.0,89241.0,88107.0,88585.0,192.08077838
2025-02-26 19:00:00,Bitstamp:BTCUSD,88557.0,88615.0,85341.0,87457.0,675.47358769
2025-02-26 23:00:00,Bitstamp:BTCUSD,87468.0,87689.0,83365.0,83764.0,1023.94797538
2025-02-27 03:00:00,Bitstamp:BTCUSD,83763.0,85247.0,82133.0,84071.0,899.15127214
2025-02-27 07:00:00,Bitstamp:BTCUSD,84150.0,85317.0,83937.0,85151.0,381.67085645
2025-02-27 11:00:00,Bitstamp:BTCUSD,85127.0,86625.0,84622.0,86204.0,277.91915385
2025-02-27 15:00:00,Bitstamp:BTCUSD,86203.0,86988.0,85797.0,86620.0,242.15245784
2025-02-27 19:00:00,Bitstamp:BTCUSD,86620.0,86715.0,84590.0,85439.0,498.1348885
2025-02-27 23:00:00,Bitstamp:BTCUSD,85439.0,85606.0,83501.0,83983.0,495.19469287
2025-02-28 03:00:00,Bitstamp:BTCUSD,84005.0,84802.0,82615.0,84639.0,664.87703482
2025-02-28 07:00:00,Bitstamp:BTCUSD,84621.0,84798.0,79500.0,80348.0,1222.493167
2025-02-28 11:00:00,Bitstamp:BTCUSD,80346.0,80857.0,78764.0,79104.0,520.14692866
2025-02-28 15:00:00,Bitstamp:BTCUSD,79100.0,80776.0,78197.0,80470.0,491.8028563
2025-02-28 19:00:00,Bitstamp:BTCUSD,80466.0,84439.0,80025.0,84036.0,588.62288753
2025-02-28 23:00:00,Bitstamp:BTCUSD,84001.0,85082.0,83180.0,84460.0,517.76332545
2025-03-01 03:00:00,Bitstamp:BTCUSD,84412.0,84768.0,83592.0,84321.0,226.53880847
2025-03-01 07:00:00,Bitstamp:BTCUSD,84316.0,85600.0,83803.0,85292.0,271.81058542
2025-03-01 11:00:00,Bitstamp:BTCUSD,85317.0,86517.0,84713.0,84713.0,414.33840155
2025-03-01 15:00:00,Bitstamp:BTCUSD,84712.0,85483.0,84358.0,84600.0,157.92117609
2025-03-01 19:00:00,Bitstamp:BTCUSD,84605.0,84907.0,84317.0,84761.0,71.87043368
2025-03-01 23:00:00,Bitstamp:BTCUSD,84763.0,85504.0,84656.0,85436.0,228.46846558
2025-03-02 03:00:00,Bitstamp:BTCUSD,85439.0,86227.0,85274.0,86033.0,317.55694303
2025-03-02 07:00:00,Bitstamp:BTCUSD,86031.0,86448.0,85612.0,85841.0,110.65989817
2025-03-02 11:00:00,Bitstamp:BTCUSD,85840.0,86508.0,85510.0,86210.0,82.46056342
2025-03-02 15:00:00,Bitstamp:BTCUSD,86210.0,86217.0,85653.0,86079.0,68.06362579
2025-03-02 19:00:00,Bitstamp:BTCUSD,86078.0,88632.0,85029.0,87420.0,848.94938333
2025-03-02 23:00:00,Bitstamp:BTCUSD,87414.0,95152.0,87303.0,93533.0,1700.00529332
2025-03-03 03:00:00,Bitstamp:BTCUSD,93527.0,94848.0,93519.0,94273.0,342.89088599
2025-03-03 07:00:00,Bitstamp:BTCUSD,94272.0,94422.0,92431.0,92697.0,295.56659715
2025-03-03 11:00:00,Bitstamp:BTCUSD,92675.0,93315.0,91169.0,92362.0,332.27086697
2025-03-03 15:00:00,Bitstamp:BTCUSD,92320.0,92871.0,91135.0,92713.0,220.7125619
2025-03-03 19:00:00,Bitstamp:BTCUSD,92688.0,93695.0,89111.0,89989.0,967.82499459
2025-03-03 23:00:00,Bitstamp:BTCUSD,89993.0,90929.0,85500.0,85536.0,728.3644162
2025-03-04 03:00:00,Bitstamp:BTCUSD,85537.0,86968.0,85069.0,86160.0,311.96480758
2025-03-04 07:00:00,Bitstamp:BTCUSD,86161.0,86727.0,82450.0,83920.0,799.17581318
2025-03-04 11:00:00,Bitstamp:BTCUSD,83929.0,84496.0,83112.0,83142.0,136.4494302
2025-03-04 15:00:00,Bitstamp:BTCUSD,83141.0,84310.0,83002.0,83911.0,254.74832139
2025-03-04 19:00:00,Bitstamp:BTCUSD,83908.0,84872.0,81463.0,82922.0,916.83127177
2025-03-04 23:00:00,Bitstamp:BTCUSD,82915.0,88482.0,81989.0,88221.0,638.50300957
2025-03-05 03:00:00,Bitstamp:BTCUSD,88210.0,88922.0,86583.0,87240.0,460.49786424
2025-03-05 07:00:00,Bitstamp:BTCUSD,87262.0,87850.0,86397.0,86765.0,167.42432873
2025-03-05 11:00:00,Bitstamp:BTCUSD,86824.0,87681.0,86720.0,87597.0,97.7997444
2025-03-05 15:00:00,Bitstamp:BTCUSD,87600.0,90623.0,87588.0,89829.0,562.8269346
2025-03-05 19:00:00,Bitstamp:BTCUSD,89802.0,90917.0,87916.0,88323.0,436.77205903
2025-03-05 23:00:00,Bitstamp:BTCUSD,88329.0,90445.0,87564.0,89734.0,417.47336966
2025-03-06 03:00:00,Bitstamp:BTCUSD,89741.0,90993.0,89670.0,90611.0,150.36896932
2025-03-06 07:00:00,Bitstamp:BTCUSD,90590.0,92010.0,89995.0,91563.0,348.00436559
2025-03-06 11:00:00,Bitstamp:BTCUSD,91609.0,92790.0,91254.0,91343.0,177.20072622
2025-03-06 15:00:00,Bitstamp:BTCUSD,91342.0,91649.0,90638.0,91339.0,181.03068577
2025-03-06 19:00:00,Bitstamp:BTCUSD,91350.0,91442.0,89134.0,90847.0,561.74894156
2025-03-06 23:00:00,Bitstamp:BTCUSD,90873.0,91056.0,87835.0,88512.0,424.63328133
2025-03-07 03:00:00,Bitstamp:BTCUSD,88544.0,90777.0,88476.0,89918.0,477.07172425
2025-03-07 07:00:00,Bitstamp:BTCUSD,89922.0,91277.0,84713.0,86968.0,963.33570308
2025-03-07 11:00:00,Bitstamp:BTCUSD,86981.0,88598.0,86848.0,88353.0,174.99133342
2025-03-07 15:00:00,Bitstamp:BTCUSD,88365.0,89679.0,87992.0,88957.0,277.66483805
2025-03-07 19:00:00,Bitstamp:BTCUSD,88979.0,91081.0,88054.0,88454.0,979.31480784
2025-03-07 23:00:00,Bitstamp:BTCUSD,88435.0,89000.0,86563.0,87772.0,381.47947317
